IYR,IMO,RAILROAD,INCDTNO,IYR2,IMO2,RR2,INCDTNO2,IYR3,IMO3,RR3,INCDTNO3,DUMMY1,GXID,YEAR,MONTH,DAY,TIMEHR,TIMEMIN,AMPM,TYPE,CARS,CARSDMG,CARSHZD,EVACUATE,DIVISION,STATION,MILEPOST,STATE,TEMP,VISIBLTY,WEATHER,TRNSPD,TYPSPD,TRNNBR,TRNDIR,TONS,TYPEQ,EQATT,TRKNAME,TRKCLAS,TRKDNSTY,TYPTRK,RRCAR1,CARNBR1,POSITON1,LOADED1,RRCAR2,CARNBR2,POSITON2,LOADED2,HEADEND1,MIDMAN1,MIDREM1,RMAN1,RREM1,HEADEND2,MIDMAN2,MIDREM2,RMAN2,RREM2,LOADF1,LOADP1,EMPTYF1,EMPTYP1,CABOOSE1,LOADF2,LOADP2,EMPTYF2,EMPTYP2,CABOOSE2,EQPDMG,TRKDMG,CAUSE,CAUSE2,CASKLDRR,CASINJRR,CASKLD,CASINJ,ACCAUSE,ACCTRK,ACCTRKCL,HIGHSPD,ACCDMG,DUMMY2,STCNTY,TOTINJ,DUMMY3,TOTKLD,ENGRS,FIREMEN,CONDUCTR,BRAKEMEN,ENGHR,ENGMIN,CDTRHR,CDTRMIN,JOINTCD,REGION,DUMMY4,TYPRR,DUMMY5,RRDIV,METHOD,NARRLEN,DUMMY6,YEAR4,RREMPKLD,RREMPINJ,PASSKLD,PASSINJ,OTHERKLD,OTHERINJ,COUNTY,CNTYCD,ALCOHOL,DRUG,DUMMY7,PASSTRN,SSB1,SSB2,NARR1,NARR2,NARR3,NARR4,NARR5,NARR6,NARR7,NARR8,NARR9,NARR10,NARR11,NARR12,NARR13,NARR14,NARR15,RCL,Latitude,Longitud,SIGNAL,MOPERA,ADJUNCT1,ADJUNCT2,ADJUNCT3,SUBDIV
20,12,FEC,D65122420,,,,,20,12,FEC,D65122420,,,20,12,24,6,50,AM,01,0,0,0,0,,MIAMI-DADE,ML 1.6,12,75,1,2,008,E,335-,2,5274,1,Y,MEDLEY LEAD,1,,2,FEC,018050,090,N,FEC,018050,090,N,2,0,0,0,0,0,0,0,0,0,0,0,175,0,0,0,0,2,0,0,10683,2403,E67C,,0,0,0,0,E67C,2,1,008,13086,,12C086,0,000000,0,1,0,1,0,09,50,09,50,1,3,,Cl,,,,187,,2020,0,0,0,0,0,0,MIAMI-DADE,086,,,,N,CWR,000-000-000,"AFTER TRAIN 335 ARRIVED AT DESTINATION, TWO CARS DERAILED DUE TO TREAD BUILD UP.  IT WAS LATER DETER",MINED THAT THE BRAKE VALVE ON FEC 18050 HAD MALFUNCTIONED RESULTING IN STICKING BRAKES.,,,,,,,,,,,,,,0,25.850184,-80.325273,2,5,K,,,SYSTEM
20,01,UP,0120PR010,,,,,20,01,UP,0120PR010,,,20,01,18,10,40,PM,01,0,0,0,0,,NORTHLAKE,16.23,17,9,4,2,003,R,YPR2,2,3780,7,Y,TRACK 119,1,,2,COER,171705,036,Y,COER,171705,036,Y,2,0,0,0,0,0,0,0,0,0,18,0,44,0,0,1,0,0,0,0,57921,5212,E22C,,0,0,0,0,E22C,2,1,003,63133,,17C031,0,000000,0,1,0,0,1,07,40,,,1,4,,CL,,,,453,,2020,0,0,0,0,0,0,COOK,031,,,,N,OTH,000-000-000,YPR21R-18 DERAILED COER171705 AT THE NORTH END OF YARD 9 ON THE 19MAIN/29MAIN SWITCH.  THE CREW HAD,KICKED A CAR INTO TRACK 214 THAT HAD DIED IN THE FOUL.  THE CREW CONTINUED THEIR SWITCH LIST AT SPEE,DS NOT GREATER THAN 3 MILES PER HOUR AND WHEN SHOVING SOUTH TO TIE BACK ONTO THE CAR IN THE FOUL DER,AILED.  THE CREW STRETCHED NORTH AND THE CUT OF CARS SEPARATED AT THE DEFECTIVE DRAWBAR.  COER171705,HAD PREVIOUSLY BEEN A BAD ORDER REPAIRED AT PROVISO.,,,,,,,,,,,3,41.927123,-87.913997,2,5,,,,PROVISO YARD
20,02,NIRC,2020071824,,,,,20,02,NIRC,2020071824,,478752W,20,02,12,7,28,PM,07,0,0,0,285,,HOMETOWN,12.87,17,31,4,6,040,E,833,4,0,3,Y,2,3,5.8,1,METX,000101,001,N,,,000,,2,0,0,0,0,0,0,0,0,0,0,2,0,7,0,0,0,0,0,0,0,1352950,M302,,1,3,1,3,M302,1,3,040,1352950,,17C031,3,000000,1,1,0,1,1,05,28,05,28,1,4,,No,,,,385,,2020,0,0,0,0,1,3,COOK,031,,,,Y,CWR,000-000-000,"WESTBOUND TRAIN #833 STRUCK A VEHICLE AT MP 12.87, THE W. 87TH STREET CROSSING. THE 26-YEAR-OLD FEMA","LE DRIVER, AND 23- AND 28-YEAR-OLD FEMALE PASSENGERS WERE CRITICALLY INJURED. AFTER IT WAS STRUCK BY","THE TRAIN, THE VEHICLE WENT ON TO FATALLY STRIKE A 19-YEAR-OLD MALE PEDESTRIAN STANDING ON THE SIDE",WALK. THE CROSSING MECHANISM WAS DESTROYED AND SIGNAL RELAY HOUSE HAD TO BE REPLACED.,,,,,,,,,,,,0,41.73483,-87.72142,1,1,A,J,,SWS
20,06,TSWS,9122020001,,,,,20,06,TSWS,9122020001,,,20,06,13,9,30,AM,01,0,0,0,0,,JOLIET,40.4,17,60,2,1,010,R,JOB,1,2500,7,Y,300 LEAD,X,,2,CP,527968,015,Y,,,000,,2,0,0,0,0,0,0,0,0,0,52,0,0,0,0,12,0,0,0,0,102500,56765,H702,H704,0,0,0,0,H702,2,X,010,159265,,17C197,0,000000,0,1,0,1,0,04,30,04,30,1,4,,Cl,,,,340,,2020,0,0,0,0,0,0,WILL,197,00,00,,N,OTH,000-000-000,JOB 2 WAS PULLING SOUTH ON THE 201 LEAD. THE ENGINEER FAILED TO NOTICE THAT THE 300 SWITCH WAS IMPRO,"PELY LINED AT TRAILING POINT, PULLED THROUGH IT AND DAMAGED THE SWITCH. THIS WENT UNOTICED BY THE EN","GINEER. WHEN THE CONDUCTOR COMMANDED THE ENGINEER TO SHOVE BACK, THE RAILCARS WENT THROUGH THE DAMAG","ED SWITCH, CAUSING 9 RAILCARS TO DERAIL.",,,,,,,,,,,,0,41.440224,-88.128832,2,5,,,,YARD
20,09,UP,0920GC010,,,,,20,09,UP,0920GC010,,,20,09,07,3,30,PM,01,0,0,0,0,,WESTWEGO,7.24,22,92,2,1,005,E,GSFM,2,14134,1,Y,INDUSTRY 778,2,,4,CMO,021810,073,Y,,,000,,2,0,0,0,1,0,0,0,0,0,100,0,0,0,0,7,0,0,0,0,70741,81936,T108,,0,0,0,0,T108,4,2,005,152677,,22C051,0,000000,0,1,0,1,0,09,55,09,55,1,5,,CL,,,,97,,2020,0,0,0,0,0,0,JEFFERSON,051,,,,N,CWR,000-000-000,"GSFMWW-02, WHILE PULLING INTO THE CARGILL ELEVATOR, THE TRACK ROLLED, CAUSING A 7 CAR DERAILMENT.",,,,,,,,,,,,,,,0,29.904996,-90.129484,2,5,K,,,WEST BANK LEASED NOL
20,12,CSX,000194723,,,,,20,12,CSX,000194723,,,20,12,30,4,55,PM,09,0,0,0,0,,CONNERSVILLE,0071.7,18,41,3,2,000,E,Q361,3,8910,1,Y,SINGLE MAIN TRACK,3,0002.5,1,TBOX,675182,143,Y,,,000,N,2,0,0,0,0,0,0,0,0,0,66,0,77,0,0,0,0,0,0,0,0,0,H997,,0,1,0,1,H997,1,3,047,80277,,18C041,0,000000,0,1,0,1,0,05,25,05,25,1,4,,CL,,,,151,,2020,0,0,0,0,0,0,FAYETTE,041,00,00,,N,CWR,000-000-000,EMPLOYEE WAS HI-RAILING BEHIND THE Q36130 EASTBOUND AND STRUCK THE REAREND OF THE STOPPED Q36130. :C,"ONFIRMED OVER SPEED. HI RAILER DAMAGES $80,277.45 .",,,,,,,,,,,,,,0,39.658925,-85.2172,1,1,,,,INDIANAPOLIS
20,12,CSX,000194740,,,,,20,12,CSX,000194740,,,20,12,31,12,3,AM,01,0,0,0,0,,DANVILLE,0023.8,18,28,4,2,027,R,Q686,3,11746,1,Y,#2 MAIN,4,0053.5,1,DODX,040459,136,N,DODX,040459,136,N,2,0,0,0,0,0,0,0,0,0,101,0,43,0,0,0,0,3,0,0,14200,101267,E06C,,0,0,0,0,E06C,1,4,027,115467,,18C063,0,000000,0,1,0,1,0,06,08,06,08,1,4,,CL,,,,999,,2020,0,0,0,0,0,0,HENDRICKS,063,,,,N,CWR,000-000-000,"AT 00:03 Q68630 WENT INTO EMERGENCY AT MP QS-23.8 ON THE SAINT LOUIS LINE.  MECHANICAL, ENGINEERING","AND TRANSPORTATION MANAGERS ALL EN ROUTE.  UPON ARRIVAL AT 0105 WE FOUND  LINE 135, DODX 40188,  DER","AILED ALL WHEELS, LINE 136, DODX 40459, DERAILED ALL WHEELS AND LINE 137, DODX 40338, DERAILED AXLES","1, 2 AND 3.  HULCHER CALLED AND ARRIVED AT 03:00.  ALL THREE DEPARTMENTS AGREE THAT LINE 136, DODX","40459, SUFFERED FROM A  SERVICE VALVE FAILURE CAUSING SLID-FLAT -SPOTS ON 3 AXLES ON THE A-END, AXLE","S 4,5, 6, AS THE CAR TRAVERSED THROUGH THE FROG ON THE POWER SWITCH AT CP HADLEY, THE CAR DERAILED O",UTSIDE THE GUARDRAIL ON THE FROG. THE A-END OF DODX 40459 CLIMBED THE RAIL WHICH RESULTED IN ALL THR,"EE CARS DERAILING APPROXIMATELY 1,200 FEET BEFORE COMING TO REST. DODX 40459 WAS BLOCKING NUMBER 1 A","ND 2 MAIN AND DODX 40338 WAS BLOCKING NUMBER 1 MAIN.  DAMAGE COST DODX 40188 $4,400.00, DODX 40459 $","6,000.00, DODX 40338 $3,800.00.  MAIN #2 BACK IN SERVICE AT 13:15 HOURS AND MAIN #1 AT 17:30 HOURS.",,,,,,0,39.732039,-86.601452,1,1,J,Q,,INDIANAPOLIS TERMINA
20,12,UP,1220GC005,,,,,20,12,UP,1220GC005,,,20,12,03,11,31,PM,13,0,0,0,0,,LOTTIE,111.91,22,49,4,2,000,R,,,94,5,N,YARD 500,1,,2,CTCX,733531,001,Y,,,000,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,11814,0,M411,,0,0,0,0,M411,2,1,000,11814,,22C077,0,000000,0,0,0,0,0,,,,,1,5,,CL,,,,81,,2020,0,0,0,0,0,0,POINTE COUPEE,077,,,,N,CWR,000-000-000,RAILCAR CTCX733531 FOUND DAMAGED.  NO TRACK DAMAGE.  NO DERAILMENT.  NO MATE CAR.,,,,,,,,,,,,,,,0,30.519284,-91.54899,2,5,K,,,LIVONIA SUB
20,06,BNSF,TC0620107,,,,,20,06,BNSF,TC0620107,,,20,06,30,10,37,AM,03,0,0,0,0,,HAWLEY,229.1,27,80,2,1,000,E,J540,4,20,A,Y,MAIN 1 TRACK,4,43.13,1,BNSF,500374,001,N,,,000,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,450000,0,H402,,0,0,0,0,H402,1,4,025,680000,,27C027,0,000000,0,1,0,0,0,04,07,,,1,4,,CL,,,,246,,2020,0,0,0,0,0,0,CLAY,027,00,00,,N,CWR,,MAINTENANCE OF WAY REGULATOR STRUCK A MAINTENANCE OF WAY 6700 MACHINE WHILE TRAVERSING MAIN 1 TRACK,DUE TO ON-TRACK EQUIPMENT FAILURE TO COMPLY WITH RULES.  RESULTED IN SIGNIFICANT DAMAGES TO BOTH MAC,HINES.   NO HAZARDOUS MATERIALS WERE RELEASED.,,,,,,,,,,,,,0,46.90297,-96.216583,1,1,Q,,,STAPLES
20,06,BNSF,TC0620107,,,,,20,06,BNSF,TC0620107,,,20,06,30,10,37,AM,03,0,0,0,0,,HAWLEY,229.1,27,80,2,1,025,E,J060,4,15,A,Y,MAIN 1 TRACK,4,43.13,1,BNXX,600422,001,N,,,000,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,230000,0,H402,,0,0,0,0,H402,1,4,025,680000,,27C027,0,000000,0,1,0,0,0,03,37,,,3,4,,CL,,,,246,,2020,0,0,0,0,0,0,CLAY,027,00,00,,N,CWR,,MAINTENANCE OF WAY REGULATOR STRUCK A MAINTENANCE OF WAY 6700 MACHINE WHILE TRAVERSING MAIN 1 TRACK,DUE TO ON-TRACK EQUIPMENT FAILURE TO COMPLY WITH RULES.  RESULTED IN SIGNIFICANT DAMAGES TO BOTH MAC,HINES.   NO HAZARDOUS MATERIALS WERE RELEASED.,,,,,,,,,,,,,0,46.90297,-96.216583,1,1,Q,,,STAPLES
20,07,CP,1001279933,,,,,20,07,CP,1001279933,,193235S,20,07,13,10,10,AM,07,0,0,0,0,,ROCHESTER,54.2,27,73,2,1,005,E,TAMP,3,0,A,Y,SINGLE MAIN TRACK,2,4.9,1,TAMP,006700,001,N,,,000,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,60000,0,M399,,0,0,0,0,M399,1,2,005,60000,,27C109,0,000000,0,1,0,0,0,04,10,,,1,4,,CL,,,,569,,2020,0,0,0,0,0,0,OLMSTED,109,00,00,,N,CWR,000-000-000,"ALL AMERICAN TRACK CONTRACTOR TAMPER OPERATING ON CP TRACKS INDICATES HE STOPPED, BUT THEN WHILE PRO",CEEDING THROUGH CROSSING STRUCK REAR QUARTER PANEL OF SEMI-TRUCK TRAILER AT DOT CROSSING 193235S (60,TH AVE NW).  DAMAGE TO FRONT LINING BUGGY OF THE TAMPER.  LOADED SEMI TRAVELING WEST ON HWY 14 MADE,A RIGHT TURN TO GO NORTH ON 60TH AVENUE WHEN IT WAS STRUCK BY TAMPER THAT WAS PROCEEDING OVER SHUNTE,"D CROSSING.  NO ASSOCIATED INJURIES.  ESTIMATED DAMAGE TO TAMPER $60,000 CONTRACT EMPLOYEE TESTED: A",LCOHOL 0 -DRUGS 0.  INATTENTIVE MACHINE OPERSTOR WHILE OVER CROSSING.,,,,,,,,,,0,44.033242,-92.558265,1,2,P,,,WASECA
20,05,UP,0520MA010,,,,,20,05,UP,0520MA010,,,20,05,04,5,15,PM,01,29,2,0,0,,CAMPBELL,68.1,29,66,2,3,036,R,MCXP,2,7452,1,Y,SINGLE MAIN TRACK,5,53.1,1,SHPX,462302,015,N,,,000,,2,0,0,0,0,0,0,0,0,0,23,0,132,0,0,3,0,22,0,0,1516865,98721,M105,,0,0,0,0,M105,1,5,036,1615586,,29C069,0,000000,0,1,0,1,0,01,05,01,05,1,6,,CL,,,,257,,2020,0,0,0,0,0,0,DUNKLIN,069,,,,N,CWR,000-000-000,"MCXPB-04, TRAVELING SOUTHBOUND ON THE JONESBORO SUBDIVISION, WHEN THEY EXPERIENCED STRONG WINDS, HEA",VY RAIN AND HAIL AT MP 68.  THE ENGINEER BEGAN TO SLOW THE TRAIN USING THE DYNAMIC BRAKING WHEN THE,"TRAIN WENT INTO EMERGENCY, RESULTING IN 25 CARS DERAILED.",,,,,,,,,,,,,0,36.468969,-90.114678,1,1,J,Q,,JONESBORO SUB
20,03,KCS,20030701,,,,,20,03,KCS,20030701,,,20,03,07,11,5,AM,01,17,0,0,0,,NEOSHO,0182.7,29,65,2,1,037,E,MKCS,2,14376,1,Y,SINGLE MAIN TRACK,4,000045,1,UTLX,646430,135,N,MSRC,006034,136,N,3,0,0,2,0,0,0,0,0,0,90,0,60,0,0,10,0,5,0,0,390000,629421,E39C,,0,0,0,0,E39C,1,4,037,1019421,,29C145,0,000000,0,1,0,1,0,03,50,03,50,1,6,,CL,,,,243,,2020,0,0,0,0,0,0,NEWTON,145,,,,N,CWR,010-000-000,TRAIN TRAVELING SOUTH AND 15 CARS DERAILED.  INVESTIGATION REVEALED RETAINER PLATE FELL OUT OF A-END,OF CAR DUE TO 6 MISSING BOLTS THAT HAD BEEN SHEARED OFF BY NOT ENOUGH PLAY BETWEEN THE RETAINER PLA,TE & THE CUSHION UNIT.  MP 182.7 NEWTON SUB,,,,,,,,,,,,,0,36.762432,-94.395246,1,1,Q,,,HEAVENER
20,05,BNSF,HL0520109,,,,,20,05,BNSF,HL0520109,,,20,05,30,3,38,AM,01,0,0,0,0,,NORTH KANSAS CITY,2.4,29,60,4,1,010,E,RHLA,1,655,1,Y,119,1,0,2,BNSF,001424,001,,,,000,,2,0,0,0,0,1,0,0,0,0,0,0,21,0,0,0,0,0,0,0,25000,1000,T311,,0,0,0,0,T311,2,1,010,26000,,29C047,0,000000,0,1,0,1,1,09,38,09,38,1,6,,CL,,,,162,,2020,0,0,0,0,0,0,CLAY,047,,,,N,OTH,000-000-000,R-HLA6911-29 DERAILED THEIR LEAD LOCOMOTIVE WHILE PULLING INTO YARD TRACK 119 DUE TO A SWITCH DAMAGE,D OR OUT OF ADJUSTMENT.  NO HAZARDOUS MATERIALS WERE RELEASED.,,,,,,,,,,,,,,0,39.133907,-94.585232,2,5,K,,,ST JOSEPH
