IYR,IMO,RAILROAD,INCDTNO,IYR2,IMO2,RR2,INCDTNO2,IYR3,IMO3,RR3,INCDTNO3,DUMMY1,GXID,YEAR,MONTH,DAY,TIMEHR,TIMEMIN,AMPM,TYPE,CARS,CARSDMG,CARSHZD,EVACUATE,DIVISION,STATION,MILEPOST,STATE,TEMP,VISIBLTY,WEATHER,TRNSPD,TYPSPD,TRNNBR,TRNDIR,TONS,TYPEQ,EQATT,TRKNAME,TRKCLAS,TRKDNSTY,TYPTRK,RRCAR1,CARNBR1,POSITON1,LOADED1,RRCAR2,CARNBR2,POSITON2,LOADED2,HEADEND1,MIDMAN1,MIDREM1,RMAN1,RREM1,HEADEND2,MIDMAN2,MIDREM2,RMAN2,RREM2,LOADF1,LOADP1,EMPTYF1,EMPTYP1,CABOOSE1,LOADF2,LOADP2,EMPTYF2,EMPTYP2,CABOOSE2,EQPDMG,TRKDMG,CAUSE,CAUSE2,CASKLDRR,CASINJRR,CASKLD,CASINJ,ACCAUSE,ACCTRK,ACCTRKCL,HIGHSPD,ACCDMG,DUMMY2,STCNTY,TOTINJ,DUMMY3,TOTKLD,ENGRS,FIREMEN,CONDUCTR,BRAKEMEN,ENGHR,ENGMIN,CDTRHR,CDTRMIN,JOINTCD,REGION,DUMMY4,TYPRR,DUMMY5,RRDIV,METHOD,NARRLEN,DUMMY6,YEAR4,RREMPKLD,RREMPINJ,PASSKLD,PASSINJ,OTHERKLD,OTHERINJ,COUNTY,CNTYCD,ALCOHOL,DRUG,DUMMY7,PASSTRN,SSB1,SSB2,NARR1,NARR2,NARR3,NARR4,NARR5,NARR6,NARR7,NARR8,NARR9,NARR10,NARR11,NARR12,NARR13,NARR14,NARR15,RCL,Latitude,Longitud,SIGNAL,MOPERA,ADJUNCT1,ADJUNCT2,ADJUNCT3,SUBDIV
18,08,UP,0818UT045,,,,,18,08,UP,0818UT045,,,18,08,31,4,15,PM,01,4,1,0,0,,GARRISON,594.3,49,86,2,1,036,E,ISCL,4,6761,1,Y,SINGLE MAIN TRACK,5,40.4,1,FEC,070120,043,Y,,,000,,3,0,0,0,0,0,0,0,0,0,112,0,0,0,0,20,0,0,0,0,841697,170620,M105,,0,0,0,0,M105,1,5,036,1012317,,49C027,0,000000,0,1,0,2,0,07,30,07,30,1,7,,1,,,,210,,2018,0,0,0,0,0,0,MILLARD,027,,,,N,CWR,000-000-000,THE WESTBOUND ISCLB-31 HAD 20 CARS DERAIL IN THE MIDDLE OF THE TRAIN DUE TO UNEXPECTED SEVERE WIND G,USTS BLOWING FROM WEST TO EAST AT MILEPOST 594.3 OF THE LYNNDYL SUBDIVISION.  THERE WERE NO INJURIES,INVOLVED.,,,,,,,,,,,,,0,38.642853,-112.982661,1,1,J,Q,,LYNNDYL SUB
18,02,UP,0218UT013,,,,,18,02,UP,0218UT013,,,18,02,13,11,45,PM,01,0,0,0,0,,OGDEN,991.28,49,28,4,1,010,R,YOG3,3,3991,7,Y,YARD 015,1,,2,NASX,021131,026,N,,,000,,2,0,0,0,0,0,0,0,0,0,28,0,23,0,0,2,0,1,0,0,35645,54570,T314,,0,0,0,0,T314,2,1,010,90215,,49C057,0,000000,0,1,0,1,1,07,45,07,45,1,7,,1,,,,268,,2018,0,0,0,0,0,0,WEBER,057,00,,,N,OTH,000-000-000,THE YOG35-13 WAS SHOVING A CUT OF CARS FROM THE ICE HOUSE TO RIVERDALE.  WHILE SHOVING INTO TRACK #1,3 THE 25TH CAR PICKED A SWITCH AND SHOVED INTO TRK 15.  3 CARS WENT ON THE GROUND AND 5 CARS WENT IN,TO THE 15 RAIL BUT DID NOT DERAIL.  THERE WERE NO INJURIES INVOLVED.,,,,,,,,,,,,,0,41.20365,-111.984776,2,5,K,,,EVANSTON SUB
18,02,UP,0218UT002,,,,,18,02,UP,0218UT002,,,18,02,03,7,40,PM,01,4,0,0,0,,OGDEN,992.0,49,45,4,1,003,R,YOG3,4,5500,7,Y,YARD 045,1,,2,DTTC,063056,034,N,DTTC,063056,034,N,3,0,0,0,0,0,0,0,0,0,32,0,60,0,0,1,0,9,0,0,291747,23822,M501,E29C,0,0,0,0,M501,2,1,003,315569,,49C057,0,000000,0,1,0,1,1,02,40,03,40,1,7,,1,,,,270,,2018,0,0,0,0,0,0,WEBER,057,00,00,,N,OTH,000-000-000,THE YOG35R-03 WAS SHOVING TRACK #45 FOR ROOM WHEN 10 CARS HAD DERAILED SHORTLY AFTER MOVE WAS INITIA,TED.  CAUSE IS RELATED TO A BAD ORDER CAR (DTTC63056) THAT WAS IN TRAIN.  CAR PREVIOUSLY HAD IMPROPE,R REPAIR/HANDLING BY A THIRD PARTY CONTRACTOR WHICH LED TO DERAILMENT.,,,,,,,,,,,,,0,41.215897,-111.983751,1,5,L,,,EVANSTON SUB
18,08,UFRC,08271801,,,,,18,08,UFRC,08271801,,,18,08,27,1,20,PM,09,0,0,0,0,,FARMINGTON,MPN 13,49,80,2,1,055,R,#8,2,0,C,Y,FR MAIN 1,4,6.4,1,FR,000116,001,N,NA,,000,N,0,0,0,0,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,21600,0,M402,,0,0,0,0,M402,1,4,055,21600,,49C011,0,000000,0,1,0,0,0,01,14,,,1,7,,6,,,,319,,2018,0,0,0,0,0,0,DAVIS,011,00,00,,Y,CWR,000-000-000,A SEMI-TRACTOR TRAILER RIG WAS TRAVELING SB ON I-15.  THE DRIVER OF THE TRUCK LOST CONTROL WENT THRO,UGH CABLE RESTRAINTS AND ENDED UP PARTIALLY FOULING THE FR MAINLINE.  THE TRAIN # 8 ENGINEER OBSERVE,"D THE SEMI-TRUCK WRECKAGE NEXT TO THE MAINLINE, APPLIED EMERGENCY BRAKES AND GRAZED THE WRECKAGE WIT",H THE ENTIRE TRAIN.,,,,,,,,,,,,0,40.974629,-111.894597,1,2,A,C,,FRONTRUNNER
18,08,UP,0818UT046,,,,,18,08,UP,0818UT046,,,18,08,29,9,20,PM,11,0,0,0,2,,RIVERDALE,990.0,49,78,4,1,000,R,ZNPO,4,6614,1,Y,MAIN LINE 2,5,6.9,1,UP,007715,002,,UP,007715,002,,4,0,0,0,0,0,0,0,0,0,106,0,0,0,0,0,0,0,0,0,135285,0,E99L,,0,0,0,0,E99L,1,5,000,135285,,49C057,0,000000,0,1,0,1,0,03,20,03,20,1,7,,1,,,,108,,2018,0,0,0,0,0,0,WEBER,057,,,,N,CWR,000-000-000,THE ZNPOA-28 EXPERIENCED A LOCOMOTIVE FIRE ON THE SECOND UNIT (UP7715).  NO DERAILMENT OR INJURIES I,NVOLVED.,,,,,,,,,,,,,,0,41.184607,-111.989741,1,2,R,,,EVANSTON SUB
18,10,UP,1018UT015,,,,,18,10,UP,1018UT015,,,18,10,11,4,45,PM,01,0,0,0,0,,OGDEN,991.5,49,54,2,1,009,E,LCG4,4,8025,1,Y,YARD 103,1,,2,LW,062168,014,Y,,,000,,1,0,0,3,0,0,0,0,0,0,9,0,9,0,0,2,0,4,0,0,41355,54970,T110,,0,0,0,0,T110,2,1,009,96325,,49C057,0,000000,0,1,0,1,1,08,46,08,46,1,7,,1,,,,88,,2018,0,0,0,0,0,0,WEBER,057,00,00,,N,OTH,000-000-000,LCG46-11 WAS PULLING OUT OF TRACK 13 AND DERAILED SIX CARS ON THE LEAD DUE TO WIDE GAGE.,,,,,,,,,,,,,,,0,41.207348,-111.984219,2,5,K,,,EVANSTON SUB
18,10,UP,1018UT009,,,,,18,10,UP,1018UT009,,,18,10,06,7,52,PM,01,0,0,0,0,,OGDEN,991.19,49,53,3,2,025,E,YOG3,4,50,7,Y,YARD 018,1,,2,TILX,891968,003,N,TILX,891968,003,N,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,110797,3164,E08C,,0,0,0,0,E08C,2,1,025,113961,,49C057,0,000000,0,2,0,0,0,03,53,,,1,7,,1,,,,274,,2018,0,0,0,0,0,0,WEBER,057,00,00,,N,OTH,000-000-000,THE YOG35-06 PERFORMED A SINGLE CAR SETOUT ON THE TILX891968.  THE CAR THEN ROLLED FREE AND DERAILED,WHEN IT TRAVERSED OVER A DERAIL.  THERE WERE NO INJURIES INVOLVED.  AT THE TIME OF THE INCIDENT THE,RAIL EQUIPMENT WAS MOVING ABOVE THE MAXIMUM FOR THE TRACK CLASS REPORTED.,,,,,,,,,,,,,1,41.202257,-111.985886,2,5,K,,,EVANSTON SUB
18,01,UFRC,0129182,18,01,UP,0118UT045,18,01,UFRC,0129182,,,18,01,29,12,10,AM,01,0,0,0,0,,SALT LAKE CITY,744.38,49,28,4,1,000,,,4,0,,,INDUSTRY 822,X,,4,,,000,,,,000,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15000,T314,,0,0,0,0,T314,4,X,004,54363,,49C035,0,000000,0,,,,,,,,,1,7,,6,,,,593,,2018,0,0,0,0,0,0,SALT LAKE,035,,,,,OTH,000-000-000,"THE YRO78R-28 WAS PULLING 14 EMPTY HOPPER CARS FROM MOUNTAIN CEMENT. WHEN PULLING NORTH THE 7,8,13,1",4 CARS FROM THE HEAD END OF THEIR 14 CAR CUT DERAILED. AFTER INSPECTION-THE SWITCH POINT DERAIL AT M,OUNTAIN CEMENT WAS OUT OF ADJUSTMENT AND PICKED BY THE NVCX 9534 (A END) AND THE CRDX 20130 (A END).,TRAIN NEVER WENT INTO EMERGENCY SO THE CREW ENDED UP PULLING THE DERAILED CARS NORTH APPROXIMATELY,1500FT. BEFORE COMING TO A STOP.   UFRC MAINTAINS THE INDUSTRY SIDING SWITCH TO OUR COMMUTER RAIL MA,INLINE.  THIS SWITCH NEEDED TO BE REBUILT DUE TO THE DERAILMENT DAMAGE CAUSED BY THE UP CARS.,,,,,,,,,,,40.751504,-111.908947,2,5,K,,,PROVO
18,10,UFRC,10111801,,,,,18,10,UFRC,10111801,,805669Y,18,10,11,7,24,AM,07,0,0,0,0,,WOODS CROSS,MPN 6.,49,40,1,1,078,R,#6,2,0,C,Y,FRONTRUNNER MAIN 1,4,6.4,1,FR,000107,001,N,,,000,N,0,0,0,0,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,58120,0,M302,,0,0,0,0,M302,1,4,078,58120,,49C011,0,000000,0,1,0,1,0,02,29,02,44,1,7,,6,,,,436,,2018,0,0,0,0,0,0,DAVIS,011,00,00,,Y,CWR,000-000-000,VEHICLE DRIVER APPROACHED CENTER STREET GRADE CROSSING WITH AUTO TRAFFIC BACKING UP IN FRONT OF HIM.,THE DRIVER FAILED TO STOP AT THE STOP BAR AND REMAINED STATIONARY ON THE FR MAINLINE WHEN THE GC A,CTIVATED.  OTHER VEHICLE DRIVERS CLEARED SOME SPACE FOR THE DRIVER TO CLEAR OFF OF THE TRACK.  THE D,RIVER ATTEMPED TO MOVE HIS VEHICLE BUT WAS UNABLE TO DO SO IN TIME AND WAS STRUCK BY THE FRONT LEFT,CORNER OF THE LEAD CAR ON THE TRAIN.,,,,,,,,,,,0,40.841855,-111.916938,1,2,A,C,,FRONTRUNNER
18,06,UP,0618UT003,,,,,18,06,UP,0618UT003,,,18,06,05,9,15,AM,09,0,0,0,0,,SALT LAKE CITY,743.1,49,83,2,1,004,R,YRO1,3,1243,7,Y,YARD 134,1,,2,CITX,700169,009,N,,,000,,2,0,0,0,0,0,0,0,0,0,2,0,7,0,0,0,0,1,0,0,24401,12481,M410,,0,0,0,0,M410,2,1,004,36882,,49C035,0,000000,0,2,0,0,0,01,45,,,1,7,,1,,,,174,,2018,0,0,0,0,0,0,SALT LAKE,035,,,,N,OTH,000-000-000,THE YRO10R-05 WAS SHOVING A CUT OF CARS INTO TRACK #2 OFF THE UP RUNNER WHEN THE CITX700169 HAD SOME,CABLING GET CAUGHT IN THE FROG AND MADE A TRUCK JUMP THE FROG AND DERAIL.,,,,,,,,,,,,,,1,40.7339,-111.908544,2,5,K,,,PROVO SUB
18,09,UP,0918UT022,,,,,18,09,UP,0918UT022,,,18,09,22,12,48,AM,01,0,0,0,0,,HELPER,9.68,49,34,4,1,014,R,CSKM,4,14390,1,Y,SINGLE MAIN TRACK,2,1.1,1,CTRN,602518,061,Y,UP,007784,106,,2,0,0,0,2,0,0,0,0,0,102,0,0,0,0,9,0,0,0,0,363916,171390,E7AL,,0,0,0,0,E7AL,1,2,014,535306,,49C007,0,000000,0,1,0,1,0,08,15,08,15,1,7,,1,,,,380,,2018,0,0,0,0,0,0,CARBON,007,00,00,,N,CWR,000-000-000,TRAIN CSKMJ-21 DESCENDING A 2% GRADE.  THE TRAIN WAS RUNNING A 2X2 CONFIGURATION.  TRAIN WAS IN DYNA,MIC BRAKING ON HEAD END AND REAR END WHEN THE DYNAMIC BRAKING ON THE REAR DPU FAILED.  THIS CAUSED T,HE WEIGHT OF THE REAR LOCOMOTIVES AND THE WEIGHT OF THE CARS THAT THE REAR DPU WAS HOLDING TO SUDDEN,LY RUN IN TOWARDS THE HEAD END AND CAUSED 8 CARS TO DERAIL MID TRAIN ON A CURVE.,,,,,,,,,,,,0,39.784927,-111.118272,2,2,L,,,PLEASANT VALLEY SUB
18,10,UP,1018UT023,,,,,18,10,UP,1018UT023,,,18,10,19,2,11,AM,01,32,0,0,0,,SALT LAKE CITY,783.66,49,40,4,1,005,E,MSCW,4,8126,1,Y,YARD 001,1,,2,UP,006782,001,,,,000,,4,0,0,0,0,1,0,0,0,0,57,0,21,0,0,0,0,0,0,0,53605,3230,H303,,0,0,0,0,H303,2,1,005,56835,,49C035,0,000000,0,1,0,1,0,02,41,02,41,1,7,,1,,,,206,,2018,0,0,0,0,0,0,SALT LAKE,035,00,00,,N,OTH,000-000-000,MSCWC-19 LINED SWITCHES OUT THE NEW EXTENSION TO DEPART.  THEY DID NOT SEE THE DERAIL AND LINED AGAI,"NST THEM AS THEY WERE DEPARTING AND RAN THE LEAD LOCOMOTIVE OVER THE DERAIL, CAUSING THE UP6782 TO D",ERAIL.,,,,,,,,,,,,,0,40.78416,-111.906244,2,5,,,,SALT LAKE SUB
18,04,UP,0418UT016,,,,,18,04,UP,0418UT016,,,18,04,19,2,40,PM,12,0,0,0,0,,OGDEN,991.2,49,65,2,2,008,E,YOG1,4,7740,7,Y,YARD 008,X,,2,UP,078802,103,N,BLHX,466253,099,N,3,0,0,0,0,0,0,0,0,0,45,0,55,0,0,0,0,4,0,0,123299,34667,E39C,,0,0,0,0,E39C,2,X,008,176986,,49C057,0,000000,0,2,0,0,0,06,41,,,3,7,,1,,,,284,,2018,0,0,0,0,0,0,WEBER,057,00,00,,N,OTH,000-000-000,YOG15R-19 WAS SPOTTING TRACK #8 TO YARD AIR ON THE EAST END OF RIVERDALE YARD.  SEPARATION OF CARS O,CCURRED ON THE EAST END OF THE TRACK CAUSED BY THE BLHX466253 AND CARS ROLLED FREE AND INTO THE SIDE,OF THE ZNPOA-18.  4 CARS DERAILED ON THE UOG15R AND DAMAGE ONLY TO THE ZNPOA TRAIN.,,,,,,,,,,,,,3,41.202344,-111.985192,1,5,,,,EVANSTON SUB
